# #   index   ;    x_undf  ;    y_undf  ;    z_undf  ;    ux      ;    uy      ;    uz      ;    eps_x   ;    eps_y   ;    eps_xy  ;    eps_eqv 
434461.0;52.32095;-121.35237;2.0;0.08588;-0.01058;-0.0007;0.15873;-0.017;0.00014;0.15682
434462.0;52.31971;-119.86372;2.0;0.08593;-0.01084;-0.0007;0.15877;-0.01718;0.00014;0.15691
434463.0;52.31848;-118.37506;2.0;0.08597;-0.01109;-0.00069;0.15881;-0.01736;0.00014;0.15699
434464.0;52.31725;-116.8864;2.0;0.08602;-0.01135;-0.00069;0.15885;-0.01754;0.00015;0.15708
434465.0;52.31603;-115.39774;2.0;0.08606;-0.01162;-0.00069;0.1589;-0.01773;0.00015;0.15716
434466.0;52.31482;-113.90909;2.0;0.08611;-0.01188;-0.00069;0.15894;-0.01792;0.00015;0.15725
434467.0;52.31362;-112.42043;2.0;0.08615;-0.01215;-0.00069;0.15898;-0.01812;0.00016;0.15734
434468.0;52.31242;-110.93177;2.0;0.08619;-0.01242;-0.00069;0.15902;-0.01832;0.00016;0.15744
434469.0;52.31123;-109.44311;2.0;0.08624;-0.0127;-0.00069;0.15906;-0.01852;0.00016;0.15753
434470.0;52.31005;-107.95445;2.0;0.08628;-0.01297;-0.00069;0.1591;-0.01873;0.00017;0.15762
434471.0;52.30887;-106.46579;2.0;0.08632;-0.01326;-0.00069;0.15914;-0.01895;0.00017;0.15772
434472.0;52.30771;-104.97713;2.0;0.08636;-0.01354;-0.00069;0.15918;-0.01917;0.00017;0.15782
434473.0;52.30655;-103.48847;2.0;0.08639;-0.01383;-0.00069;0.15922;-0.01939;0.00018;0.15792
434474.0;52.30539;-101.99981;2.0;0.08643;-0.01412;-0.00068;0.15926;-0.01962;0.00018;0.15801
434475.0;52.30425;-100.51115;2.0;0.08646;-0.01441;-0.00068;0.1593;-0.01986;0.00018;0.15812
434476.0;52.30311;-99.02249;2.0;0.0865;-0.01471;-0.00068;0.15934;-0.0201;0.00019;0.15822
434477.0;52.30198;-97.53383;2.0;0.08653;-0.01501;-0.00068;0.15938;-0.02034;0.00019;0.15832
434478.0;52.30086;-96.04516;2.0;0.08655;-0.01532;-0.00068;0.15942;-0.0206;0.00019;0.15843
434479.0;52.29975;-94.5565;2.0;0.08658;-0.01563;-0.00068;0.15945;-0.02085;0.0002;0.15853
434480.0;52.29864;-93.06783;2.0;0.0866;-0.01594;-0.00068;0.15949;-0.02112;0.0002;0.15864
434481.0;52.29754;-91.57917;2.0;0.08662;-0.01625;-0.00068;0.15953;-0.02139;0.0002;0.15874
434482.0;52.29646;-90.0905;2.0;0.08664;-0.01658;-0.00067;0.15957;-0.02167;0.00021;0.15885
434483.0;52.29537;-88.60183;2.0;0.08665;-0.0169;-0.00067;0.1596;-0.02195;0.00021;0.15896
434484.0;52.2943;-87.11316;2.0;0.08666;-0.01723;-0.00067;0.15964;-0.02224;0.00021;0.15907
434485.0;52.29324;-85.62449;2.0;0.08667;-0.01756;-0.00067;0.15967;-0.02254;0.00022;0.15919
434486.0;52.29218;-84.13582;2.0;0.08667;-0.0179;-0.00067;0.15971;-0.02285;0.00022;0.1593
434487.0;52.29113;-82.64714;2.0;0.08667;-0.01825;-0.00067;0.15974;-0.02317;0.00022;0.15941
434488.0;52.29009;-81.15847;2.0;0.08666;-0.01859;-0.00067;0.15978;-0.0235;0.00023;0.15952
434489.0;52.28906;-79.66979;2.0;0.08664;-0.01895;-0.00066;0.15981;-0.02383;0.00023;0.15964
434490.0;52.28803;-78.18112;2.0;0.08663;-0.0193;-0.00066;0.15985;-0.02418;0.00023;0.15975
434491.0;52.28702;-76.69244;2.0;0.0866;-0.01967;-0.00066;0.15988;-0.02453;0.00023;0.15987
434492.0;52.28601;-75.20375;2.0;0.08657;-0.02004;-0.00066;0.15992;-0.0249;0.00024;0.15998
434493.0;52.28501;-73.71507;2.0;0.08653;-0.02041;-0.00066;0.15995;-0.02528;0.00024;0.1601
434494.0;52.28403;-72.22639;2.0;0.08648;-0.02079;-0.00066;0.15998;-0.02566;0.00024;0.16021
434495.0;52.28304;-70.7377;2.0;0.08643;-0.02118;-0.00065;0.16002;-0.02607;0.00025;0.16032
434496.0;52.28207;-69.24901;2.0;0.08637;-0.02157;-0.00065;0.16005;-0.02648;0.00025;0.16043
434497.0;52.28111;-67.76032;2.0;0.0863;-0.02196;-0.00065;0.16008;-0.02691;0.00025;0.16054
434498.0;52.28015;-66.27163;2.0;0.08622;-0.02237;-0.00065;0.16011;-0.02735;0.00025;0.16065
434499.0;52.2792;-64.78294;2.0;0.08613;-0.02278;-0.00065;0.16015;-0.02781;0.00026;0.16076
434500.0;52.27826;-63.29424;2.0;0.08602;-0.0232;-0.00064;0.16017;-0.02828;0.00026;0.16086
434501.0;52.27733;-61.80555;2.0;0.08591;-0.02362;-0.00064;0.1602;-0.02876;0.00026;0.16095
434502.0;52.27641;-60.31685;2.0;0.08579;-0.02406;-0.00064;0.16023;-0.02926;0.00026;0.16105
434503.0;52.27549;-58.82815;2.0;0.08565;-0.0245;-0.00064;0.16025;-0.02979;0.00026;0.16113
434504.0;52.27459;-57.33945;2.0;0.0855;-0.02494;-0.00063;0.16027;-0.03032;0.00026;0.16121
434505.0;52.27369;-55.85075;2.0;0.08533;-0.0254;-0.00063;0.16028;-0.03088;0.00027;0.16128
434506.0;52.2728;-54.36205;2.0;0.08515;-0.02587;-0.00063;0.16029;-0.03145;0.00027;0.16134
434507.0;52.27191;-52.87335;2.0;0.08496;-0.02634;-0.00063;0.1603;-0.03204;0.00027;0.16139
434508.0;52.27103;-51.38465;2.0;0.08474;-0.02682;-0.00062;0.16029;-0.03264;0.00027;0.16142
434509.0;52.27016;-49.89594;2.0;0.08451;-0.02731;-0.00062;0.16027;-0.03327;0.00027;0.16144
434510.0;52.2693;-48.40724;2.0;0.08426;-0.02781;-0.00062;0.16025;-0.03391;0.00026;0.16144
434511.0;52.26844;-46.91854;2.0;0.08399;-0.02832;-0.00061;0.16021;-0.03457;0.00026;0.16141
434512.0;52.26759;-45.42985;2.0;0.08369;-0.02884;-0.00061;0.16015;-0.03524;0.00026;0.16136
434513.0;52.26674;-43.94115;2.0;0.08338;-0.02937;-0.00061;0.16007;-0.03593;0.00026;0.16129
434514.0;52.2659;-42.45246;2.0;0.08304;-0.02991;-0.0006;0.15996;-0.03663;0.00026;0.16117
434515.0;52.26506;-40.96377;2.0;0.08267;-0.03047;-0.0006;0.15983;-0.03734;0.00025;0.16102
434516.0;52.26422;-39.47509;2.0;0.08228;-0.03103;-0.00059;0.15966;-0.03806;0.00025;0.16083
434517.0;51.98086;-37.72789;2.0;0.08133;-0.03192;-0.00059;0.15941;-0.0391;0.00024;0.1605
434518.0;50.25974;-37.60681;2.0;0.07855;-0.03328;-0.00058;0.15932;-0.0402;0.00023;0.16019
434519.0;48.73538;-37.63191;2.0;0.07613;-0.03439;-0.00058;0.15923;-0.04103;0.00022;0.15993
434520.0;47.19841;-37.57644;2.0;0.07367;-0.0355;-0.00057;0.15908;-0.0418;0.0002;0.15963
434521.0;45.68646;-37.55205;2.0;0.07125;-0.03654;-0.00057;0.1589;-0.04248;0.00019;0.15932
434522.0;44.18978;-37.55523;2.0;0.06888;-0.03752;-0.00056;0.15872;-0.04308;0.00018;0.15902
434523.0;42.66619;-37.56913;2.0;0.06646;-0.03847;-0.00056;0.15852;-0.04362;0.00017;0.15871
434524.0;41.12295;-37.5979;2.0;0.06402;-0.03939;-0.00056;0.15831;-0.04411;0.00016;0.15841
434525.0;39.58733;-37.64852;2.0;0.0616;-0.04025;-0.00055;0.1581;-0.04454;0.00016;0.15811
434526.0;37.87361;-37.89822;2.0;0.05896;-0.04108;-0.00055;0.15795;-0.04493;0.00015;0.15788
434527.0;37.72601;-39.6129;2.0;0.05913;-0.04039;-0.00056;0.15871;-0.04457;0.00015;0.15862
434528.0;37.70926;-41.16283;2.0;0.05944;-0.03971;-0.00056;0.15934;-0.04418;0.00016;0.15924
434529.0;37.62942;-42.71805;2.0;0.05964;-0.03907;-0.00057;0.15992;-0.0438;0.00016;0.1598
434530.0;37.598;-44.23891;2.0;0.05988;-0.03842;-0.00057;0.16043;-0.04338;0.00016;0.16029
434531.0;37.58448;-45.74895;2.0;0.06013;-0.03778;-0.00058;0.16089;-0.04295;0.00017;0.16073
434532.0;37.58467;-47.24885;2.0;0.06039;-0.03714;-0.00058;0.16131;-0.04251;0.00017;0.16113
434533.0;37.58486;-48.74875;2.0;0.06062;-0.0365;-0.00058;0.16169;-0.04205;0.00017;0.16148
434534.0;37.58506;-50.24865;2.0;0.06084;-0.03588;-0.00059;0.16203;-0.04158;0.00018;0.16179
434535.0;37.58527;-51.74855;2.0;0.06105;-0.03526;-0.00059;0.16233;-0.0411;0.00018;0.16206
434536.0;37.58547;-53.24845;2.0;0.06124;-0.03464;-0.0006;0.16261;-0.04062;0.00018;0.1623
434537.0;37.58568;-54.74834;2.0;0.06141;-0.03404;-0.0006;0.16285;-0.04013;0.00018;0.16251
434538.0;37.5859;-56.24824;2.0;0.06158;-0.03344;-0.0006;0.16307;-0.03964;0.00018;0.16268
434539.0;37.58612;-57.74813;2.0;0.06173;-0.03285;-0.00061;0.16326;-0.03915;0.00018;0.16283
434540.0;37.58635;-59.24802;2.0;0.06186;-0.03227;-0.00061;0.16343;-0.03866;0.00018;0.16295
434541.0;37.58658;-60.74792;2.0;0.06199;-0.03169;-0.00061;0.16358;-0.03817;0.00018;0.16306
434542.0;37.58682;-62.24781;2.0;0.0621;-0.03112;-0.00062;0.16371;-0.03768;0.00018;0.16313
434543.0;37.58706;-63.7477;2.0;0.06221;-0.03056;-0.00062;0.16382;-0.03719;0.00018;0.16319
434544.0;37.58731;-65.24759;2.0;0.0623;-0.03;-0.00062;0.16392;-0.03671;0.00018;0.16324
434545.0;37.58757;-66.74748;2.0;0.06238;-0.02946;-0.00062;0.16399;-0.03622;0.00018;0.16326
434546.0;37.58783;-68.24737;2.0;0.06246;-0.02892;-0.00063;0.16406;-0.03575;0.00018;0.16327
434547.0;37.5881;-69.74726;2.0;0.06252;-0.02839;-0.00063;0.16411;-0.03527;0.00018;0.16327
434548.0;37.58837;-71.24716;2.0;0.06258;-0.02786;-0.00063;0.16416;-0.0348;0.00018;0.16325
434549.0;37.58866;-72.74705;2.0;0.06263;-0.02734;-0.00063;0.16419;-0.03434;0.00018;0.16323
434550.0;37.58894;-74.24694;2.0;0.06268;-0.02683;-0.00064;0.16421;-0.03388;0.00018;0.16319
434551.0;37.58924;-75.74683;2.0;0.06272;-0.02632;-0.00064;0.16422;-0.03343;0.00018;0.16314
434552.0;37.58954;-77.24672;2.0;0.06275;-0.02583;-0.00064;0.16422;-0.03298;0.00017;0.16309
434553.0;37.58985;-78.74661;2.0;0.06277;-0.02533;-0.00064;0.16422;-0.03254;0.00017;0.16303
434554.0;37.59017;-80.2465;2.0;0.06279;-0.02485;-0.00065;0.1642;-0.03211;0.00017;0.16296
434555.0;37.59049;-81.74639;2.0;0.06281;-0.02437;-0.00065;0.16418;-0.03168;0.00017;0.16288
434556.0;37.59082;-83.24628;2.0;0.06282;-0.0239;-0.00065;0.16416;-0.03126;0.00017;0.1628
434557.0;37.59116;-84.74618;2.0;0.06283;-0.02343;-0.00065;0.16413;-0.03084;0.00017;0.16271
434558.0;37.59151;-86.24607;2.0;0.06283;-0.02297;-0.00065;0.16409;-0.03043;0.00016;0.16262
434559.0;37.59186;-87.74596;2.0;0.06282;-0.02252;-0.00066;0.16405;-0.03003;0.00016;0.16253
434560.0;37.59222;-89.24585;2.0;0.06282;-0.02207;-0.00066;0.164;-0.02964;0.00016;0.16243
434561.0;37.59259;-90.74573;2.0;0.06281;-0.02163;-0.00066;0.16395;-0.02925;0.00016;0.16232
434562.0;37.59297;-92.24562;2.0;0.0628;-0.0212;-0.00066;0.1639;-0.02886;0.00015;0.16222
434563.0;37.59335;-93.74551;2.0;0.06278;-0.02077;-0.00066;0.16385;-0.02849;0.00015;0.16211
434564.0;37.59374;-95.2454;2.0;0.06276;-0.02034;-0.00066;0.16379;-0.02812;0.00015;0.16201
434565.0;37.59414;-96.74529;2.0;0.06274;-0.01992;-0.00067;0.16372;-0.02775;0.00015;0.16189
434566.0;37.59455;-98.24517;2.0;0.06272;-0.01951;-0.00067;0.16366;-0.0274;0.00015;0.16178
434567.0;37.59496;-99.74506;2.0;0.0627;-0.0191;-0.00067;0.16359;-0.02704;0.00014;0.16167
434568.0;37.59539;-101.24494;2.0;0.06267;-0.0187;-0.00067;0.16352;-0.0267;0.00014;0.16156
434569.0;37.59582;-102.74482;2.0;0.06264;-0.0183;-0.00067;0.16345;-0.02636;0.00014;0.16144
434570.0;37.59626;-104.24471;2.0;0.06261;-0.01791;-0.00067;0.16338;-0.02603;0.00014;0.16133
434571.0;37.59671;-105.74459;2.0;0.06258;-0.01752;-0.00067;0.1633;-0.0257;0.00013;0.16121
434572.0;37.59716;-107.24447;2.0;0.06255;-0.01713;-0.00068;0.16323;-0.02538;0.00013;0.1611
434573.0;37.59763;-108.74435;2.0;0.06252;-0.01676;-0.00068;0.16315;-0.02507;0.00013;0.16098
434574.0;37.5981;-110.24422;2.0;0.06248;-0.01638;-0.00068;0.16307;-0.02476;0.00013;0.16087
434575.0;37.59858;-111.7441;2.0;0.06245;-0.01601;-0.00068;0.16299;-0.02446;0.00012;0.16075
434576.0;37.59907;-113.24398;2.0;0.06241;-0.01565;-0.00068;0.16291;-0.02417;0.00012;0.16064
434577.0;37.59957;-114.74385;2.0;0.06238;-0.01529;-0.00068;0.16283;-0.02388;0.00012;0.16053
434578.0;37.60008;-116.24372;2.0;0.06234;-0.01493;-0.00068;0.16275;-0.02359;0.00012;0.16041
434579.0;37.60059;-117.74359;2.0;0.0623;-0.01458;-0.00068;0.16267;-0.02332;0.00011;0.1603
434580.0;37.60111;-119.24346;2.0;0.06226;-0.01423;-0.00069;0.16259;-0.02304;0.00011;0.16019
434581.0;37.60165;-120.74333;2.0;0.06223;-0.01389;-0.00069;0.16251;-0.02278;0.00011;0.16008
434582.0;37.60219;-122.24319;2.0;0.06219;-0.01355;-0.00069;0.16243;-0.02252;0.00011;0.15998
434583.0;37.60274;-123.74306;2.0;0.06215;-0.01321;-0.00069;0.16235;-0.02226;0.0001;0.15987
434584.0;37.60329;-125.24292;2.0;0.06211;-0.01288;-0.00069;0.16227;-0.02202;0.0001;0.15977
434585.0;37.60386;-126.74278;2.0;0.06207;-0.01255;-0.00069;0.16219;-0.02177;0.0001;0.15966
434586.0;37.60443;-128.24264;2.0;0.06204;-0.01223;-0.00069;0.16211;-0.02154;0.0001;0.15956
434587.0;37.60502;-129.7425;2.0;0.062;-0.01191;-0.00069;0.16203;-0.02131;9e-05;0.15946
434588.0;37.60561;-131.24235;2.0;0.06196;-0.01159;-0.00069;0.16195;-0.02108;9e-05;0.15936
434589.0;37.60621;-132.74221;2.0;0.06193;-0.01127;-0.00069;0.16188;-0.02086;9e-05;0.15927
434590.0;37.60682;-134.24206;2.0;0.06189;-0.01096;-0.00069;0.1618;-0.02065;9e-05;0.15917
434591.0;37.60743;-135.74191;2.0;0.06185;-0.01065;-0.0007;0.16173;-0.02044;8e-05;0.15908
434592.0;37.60805;-137.24176;2.0;0.06182;-0.01035;-0.0007;0.16165;-0.02023;8e-05;0.15899
434593.0;37.60869;-138.74161;2.0;0.06178;-0.01005;-0.0007;0.16158;-0.02004;8e-05;0.1589
434594.0;37.60932;-140.24146;2.0;0.06175;-0.00975;-0.0007;0.16151;-0.01984;8e-05;0.15881
434595.0;37.60997;-141.74131;2.0;0.06171;-0.00945;-0.0007;0.16144;-0.01966;7e-05;0.15873
434596.0;37.61062;-143.24116;2.0;0.06168;-0.00916;-0.0007;0.16137;-0.01948;7e-05;0.15864
434597.0;37.61129;-144.74101;2.0;0.06165;-0.00887;-0.0007;0.1613;-0.0193;7e-05;0.15856
434598.0;37.61195;-146.24085;2.0;0.06162;-0.00858;-0.0007;0.16124;-0.01913;7e-05;0.15848
434599.0;37.61263;-147.7407;2.0;0.06158;-0.00829;-0.0007;0.16117;-0.01897;7e-05;0.15841
434600.0;37.6133;-149.24056;2.0;0.06155;-0.00801;-0.0007;0.16111;-0.01881;6e-05;0.15833
434601.0;37.61399;-150.74041;2.0;0.06152;-0.00773;-0.0007;0.16105;-0.01865;6e-05;0.15826
434602.0;37.62508;-152.27026;2.0;0.06151;-0.00744;-0.0007;0.16098;-0.0185;6e-05;0.15819
434603.0;37.65042;-153.8219;2.0;0.06152;-0.00716;-0.0007;0.16092;-0.01834;6e-05;0.15811
434604.0;37.69664;-155.36328;2.0;0.06157;-0.00687;-0.0007;0.16085;-0.01819;5e-05;0.15804
434605.0;37.94181;-157.09246;2.0;0.06193;-0.00654;-0.0007;0.16075;-0.01798;5e-05;0.15793
434606.0;39.64533;-157.23979;2.0;0.06467;-0.00636;-0.0007;0.16043;-0.01753;5e-05;0.15764
434607.0;41.19738;-157.2742;2.0;0.06716;-0.00621;-0.0007;0.16014;-0.01713;6e-05;0.15737
434608.0;42.75793;-157.37534;2.0;0.06965;-0.00605;-0.0007;0.15984;-0.0167;6e-05;0.15709
434609.0;44.27657;-157.40566;2.0;0.07208;-0.0059;-0.0007;0.15953;-0.01628;6e-05;0.15682
434610.0;45.78807;-157.43076;2.0;0.07449;-0.00575;-0.0007;0.15922;-0.01585;6e-05;0.15654
434611.0;47.3006;-157.41954;2.0;0.0769;-0.0056;-0.0007;0.15891;-0.01541;6e-05;0.15625
434612.0;48.8277;-157.38514;2.0;0.07932;-0.00545;-0.00071;0.15858;-0.01496;6e-05;0.15596
434613.0;50.36248;-157.40386;2.0;0.08176;-0.00529;-0.00071;0.15825;-0.01449;6e-05;0.15566
434614.0;51.10562;-156.2044;2.0;0.08296;-0.00538;-0.00071;0.15811;-0.01434;7e-05;0.15555
434615.0;51.05222;-154.84818;2.0;0.08291;-0.00558;-0.00071;0.15815;-0.01444;7e-05;0.1556
434616.0;51.05021;-153.39311;2.0;0.08294;-0.00579;-0.00071;0.15819;-0.01454;7e-05;0.15565
434617.0;51.0431;-151.89962;2.0;0.08296;-0.00601;-0.00071;0.15822;-0.01464;7e-05;0.1557
434618.0;51.04102;-150.40365;2.0;0.08299;-0.00623;-0.00071;0.15826;-0.01475;8e-05;0.15576
434619.0;51.04692;-148.89364;2.0;0.08304;-0.00645;-0.00071;0.1583;-0.01486;8e-05;0.15581
434620.0;51.0456;-147.40499;2.0;0.08308;-0.00668;-0.00071;0.15833;-0.01497;8e-05;0.15587
434621.0;51.04428;-145.91634;2.0;0.08311;-0.0069;-0.0007;0.15837;-0.01509;9e-05;0.15593
434622.0;51.04296;-144.42769;2.0;0.08315;-0.00712;-0.0007;0.15841;-0.01521;9e-05;0.15599
434623.0;51.04165;-142.93904;2.0;0.08319;-0.00735;-0.0007;0.15845;-0.01533;9e-05;0.15605
434624.0;51.04034;-141.45038;2.0;0.08323;-0.00758;-0.0007;0.15849;-0.01546;9e-05;0.15612
434625.0;51.03904;-139.96172;2.0;0.08327;-0.00781;-0.0007;0.15854;-0.01559;0.0001;0.15618
434626.0;51.03774;-138.47307;2.0;0.08331;-0.00805;-0.0007;0.15858;-0.01572;0.0001;0.15625
434627.0;51.03645;-136.98441;2.0;0.08335;-0.00828;-0.0007;0.15862;-0.01586;0.0001;0.15632
434628.0;51.03516;-135.49575;2.0;0.0834;-0.00852;-0.0007;0.15866;-0.01601;0.00011;0.15639
434629.0;51.03388;-134.00709;2.0;0.08344;-0.00876;-0.0007;0.15871;-0.01615;0.00011;0.15646
434630.0;51.0326;-132.51842;2.0;0.08348;-0.009;-0.0007;0.15875;-0.0163;0.00011;0.15653
434631.0;51.03133;-131.02976;2.0;0.08353;-0.00924;-0.0007;0.1588;-0.01646;0.00011;0.15661
434632.0;51.03007;-129.5411;2.0;0.08357;-0.00949;-0.0007;0.15884;-0.01662;0.00012;0.15669
434633.0;51.02881;-128.05244;2.0;0.08361;-0.00974;-0.0007;0.15889;-0.01678;0.00012;0.15676
434634.0;51.02755;-126.56378;2.0;0.08366;-0.00999;-0.0007;0.15893;-0.01694;0.00012;0.15684
434635.0;51.02631;-125.07511;2.0;0.0837;-0.01024;-0.0007;0.15898;-0.01711;0.00013;0.15693
434636.0;51.02507;-123.58645;2.0;0.08375;-0.0105;-0.0007;0.15903;-0.01729;0.00013;0.15701
434637.0;51.02383;-122.09779;2.0;0.08379;-0.01076;-0.0007;0.15907;-0.01747;0.00013;0.15709
434638.0;51.02261;-120.60912;2.0;0.08384;-0.01102;-0.00069;0.15912;-0.01765;0.00014;0.15718
434639.0;51.02138;-119.12046;2.0;0.08388;-0.01129;-0.00069;0.15916;-0.01783;0.00014;0.15727
434640.0;51.02017;-117.6318;2.0;0.08393;-0.01155;-0.00069;0.15921;-0.01802;0.00014;0.15735
434641.0;51.01896;-116.14313;2.0;0.08397;-0.01182;-0.00069;0.15926;-0.01822;0.00014;0.15744
434642.0;51.01776;-114.65447;2.0;0.08402;-0.0121;-0.00069;0.1593;-0.01842;0.00015;0.15753
434643.0;51.01657;-113.16581;2.0;0.08406;-0.01237;-0.00069;0.15935;-0.01862;0.00015;0.15763
434644.0;51.01538;-111.67714;2.0;0.0841;-0.01265;-0.00069;0.15939;-0.01883;0.00015;0.15772
434645.0;51.01421;-110.18848;2.0;0.08415;-0.01293;-0.00069;0.15944;-0.01904;0.00016;0.15782
434646.0;51.01303;-108.69981;2.0;0.08419;-0.01322;-0.00069;0.15948;-0.01926;0.00016;0.15791
434647.0;51.01187;-107.21115;2.0;0.08423;-0.01351;-0.00069;0.15953;-0.01948;0.00016;0.15801
434648.0;51.01071;-105.72248;2.0;0.08427;-0.0138;-0.00069;0.15957;-0.01971;0.00017;0.15811
434649.0;51.00956;-104.23381;2.0;0.08431;-0.0141;-0.00068;0.15962;-0.01995;0.00017;0.15821
434650.0;51.00842;-102.74515;2.0;0.08434;-0.01439;-0.00068;0.15966;-0.02018;0.00017;0.15831
434651.0;51.00729;-101.25648;2.0;0.08438;-0.0147;-0.00068;0.1597;-0.02043;0.00018;0.15841
434652.0;51.00616;-99.76781;2.0;0.08441;-0.015;-0.00068;0.15975;-0.02068;0.00018;0.15852
434653.0;51.00504;-98.27914;2.0;0.08444;-0.01531;-0.00068;0.15979;-0.02093;0.00018;0.15862
434654.0;51.00393;-96.79047;2.0;0.08447;-0.01563;-0.00068;0.15983;-0.02119;0.00019;0.15873
434655.0;51.00283;-95.3018;2.0;0.08449;-0.01595;-0.00068;0.15987;-0.02146;0.00019;0.15883
434656.0;51.00174;-93.81313;2.0;0.08452;-0.01627;-0.00068;0.15992;-0.02173;0.00019;0.15894
434657.0;51.00065;-92.32446;2.0;0.08454;-0.01659;-0.00068;0.15996;-0.02201;0.0002;0.15905
434658.0;50.99957;-90.83578;2.0;0.08456;-0.01692;-0.00067;0.16;-0.0223;0.0002;0.15916
434659.0;50.9985;-89.34711;2.0;0.08457;-0.01726;-0.00067;0.16004;-0.02259;0.0002;0.15927
434660.0;50.99744;-87.85843;2.0;0.08458;-0.0176;-0.00067;0.16008;-0.0229;0.00021;0.15938
434661.0;50.99638;-86.36975;2.0;0.08459;-0.01794;-0.00067;0.16011;-0.0232;0.00021;0.15949
434662.0;50.99534;-84.88108;2.0;0.08459;-0.01829;-0.00067;0.16015;-0.02352;0.00021;0.1596
434663.0;50.9943;-83.3924;2.0;0.08459;-0.01864;-0.00067;0.16019;-0.02385;0.00022;0.15971
434664.0;50.99327;-81.90371;2.0;0.08459;-0.019;-0.00067;0.16023;-0.02418;0.00022;0.15983
434665.0;50.99225;-80.41503;2.0;0.08457;-0.01936;-0.00066;0.16026;-0.02453;0.00022;0.15994
434666.0;50.99124;-78.92635;2.0;0.08456;-0.01973;-0.00066;0.1603;-0.02488;0.00023;0.16005
434667.0;50.99023;-77.43766;2.0;0.08453;-0.0201;-0.00066;0.16033;-0.02524;0.00023;0.16016
434668.0;50.98924;-75.94897;2.0;0.08451;-0.02048;-0.00066;0.16037;-0.02561;0.00023;0.16028
434669.0;50.98825;-74.46028;2.0;0.08447;-0.02087;-0.00066;0.1604;-0.026;0.00023;0.16038
434670.0;50.98727;-72.97159;2.0;0.08443;-0.02126;-0.00065;0.16043;-0.02639;0.00024;0.16049
434671.0;50.9863;-71.4829;2.0;0.08438;-0.02166;-0.00065;0.16046;-0.0268;0.00024;0.1606
434672.0;50.98534;-69.9942;2.0;0.08432;-0.02206;-0.00065;0.16049;-0.02722;0.00024;0.16071
434673.0;50.98439;-68.50551;2.0;0.08425;-0.02247;-0.00065;0.16052;-0.02765;0.00024;0.16081
434674.0;50.98344;-67.01681;2.0;0.08418;-0.02288;-0.00065;0.16055;-0.02809;0.00025;0.16091
434675.0;50.9825;-65.52811;2.0;0.08409;-0.0233;-0.00064;0.16057;-0.02855;0.00025;0.16101
434676.0;50.98158;-64.03941;2.0;0.08399;-0.02373;-0.00064;0.1606;-0.02902;0.00025;0.1611
434677.0;50.98066;-62.55071;2.0;0.08389;-0.02417;-0.00064;0.16062;-0.02951;0.00025;0.16119
434678.0;50.97974;-61.062;2.0;0.08377;-0.02461;-0.00064;0.16063;-0.03001;0.00025;0.16127
434679.0;50.97884;-59.5733;2.0;0.08364;-0.02506;-0.00064;0.16065;-0.03053;0.00026;0.16135
434680.0;50.97794;-58.08459;2.0;0.08349;-0.02552;-0.00063;0.16065;-0.03106;0.00026;0.16141
434681.0;50.97705;-56.59589;2.0;0.08334;-0.02599;-0.00063;0.16066;-0.03161;0.00026;0.16147
434682.0;50.97617;-55.10718;2.0;0.08316;-0.02647;-0.00063;0.16065;-0.03217;0.00026;0.16151
434683.0;50.9753;-53.61847;2.0;0.08297;-0.02695;-0.00062;0.16064;-0.03275;0.00026;0.16154
434684.0;50.97443;-52.12976;2.0;0.08277;-0.02744;-0.00062;0.16062;-0.03334;0.00026;0.16156
434685.0;50.97357;-50.64105;2.0;0.08255;-0.02794;-0.00062;0.16058;-0.03395;0.00026;0.16156
434686.0;50.97272;-49.15235;2.0;0.0823;-0.02845;-0.00061;0.16054;-0.03458;0.00026;0.16154
434687.0;50.97188;-47.66364;2.0;0.08204;-0.02898;-0.00061;0.16047;-0.03522;0.00026;0.1615
434688.0;50.97103;-46.17494;2.0;0.08176;-0.0295;-0.00061;0.16039;-0.03587;0.00025;0.16143
434689.0;50.9702;-44.68624;2.0;0.08146;-0.03004;-0.0006;0.16029;-0.03653;0.00025;0.16133
434690.0;50.96937;-43.19754;2.0;0.08113;-0.03059;-0.0006;0.16015;-0.03721;0.00025;0.1612
434691.0;50.96969;-41.69018;2.0;0.08078;-0.03116;-0.0006;0.15999;-0.03789;0.00025;0.16102
434692.0;50.96772;-40.22016;2.0;0.08041;-0.03172;-0.00059;0.1598;-0.03858;0.00024;0.16081
434693.0;51.01113;-38.83406;2.0;0.0801;-0.03223;-0.00059;0.15958;-0.03919;0.00024;0.16057
434694.0;49.607;-39.17292;2.0;0.07795;-0.03314;-0.00058;0.15962;-0.03989;0.00023;0.16045
434695.0;47.95635;-38.90401;2.0;0.07524;-0.03442;-0.00058;0.15949;-0.04091;0.00022;0.16014
434696.0;46.4491;-38.86418;2.0;0.07283;-0.03547;-0.00057;0.15938;-0.04166;0.0002;0.15988
434697.0;44.94306;-38.86565;2.0;0.07043;-0.03647;-0.00057;0.15925;-0.04233;0.00019;0.15962
434698.0;43.4083;-38.88581;2.0;0.06799;-0.03744;-0.00057;0.1591;-0.04294;0.00018;0.15935
434699.0;41.85036;-38.89989;2.0;0.06551;-0.03838;-0.00056;0.15893;-0.0435;0.00017;0.15907
434700.0;40.30635;-38.9062;2.0;0.06306;-0.03929;-0.00056;0.15874;-0.044;0.00016;0.15879
